High1 High2 High3 High4 Low1 Low2 Low3 Low4
244859_at 2.67270599563239 2.85393830090927 2.71110195763978 2.49168585104123 2.88109802523998 2.80582092651365 2.84795482833533 2.83996612923599
244871_s_at 7.19567156075385 7.13049391039818 7.01255914956878 7.57002047603686 7.34663919454879 7.35017350943513 7.25261006613187 7.17659257245675
244872_at 6.91111622755135 6.91849199612961 7.0952815234815 6.93667031877141 7.0388547810077 6.89655030639163 6.8941347297316 6.72847260569025
244878_at 3.50001811091732 3.51587788969607 4.02235344103324 2.71924797845181 2.71246875994557 2.94143627909214 2.89153870631051 2.87228863022184
244881_at 7.77518067247569 7.67594972116317 7.77284077466044 8.03640459767639 7.9482054594527 8.16189745656233 8.03538346570553 7.98867785249516
266_s_at 10.1157334762363 10.3219280691554 10.2779399984871 10.6033206700999 10.8103756636436 10.5547350165589 10.6853692953319 10.718378419092
31637_s_at 9.90883213419047 9.60739883390732 9.70609590924745 10.155486745984 10.4160989474259 10.4527450354638 10.5052926989353 10.5270007568076
31799_at 6.01032394934727 5.83095033954227 5.79262486760595 5.60508484510041 5.82063110898776 5.70107452274203 5.84174428175429 5.79514632171997
31807_at 9.60002947502051 9.5420706005043 9.65803578113336 9.18282226301787 8.68339705211163 8.64045159361392 8.52078741350567 8.70440843159435
31826_at 8.96844761864519 9.11463519460099 9.04891036650987 8.86675161247251 8.91793557565033 8.88235729631159 8.90222097957048 8.90313089458119
31837_at 8.84939463612884 8.7458310559057 8.83083265311314 8.82230264000173 8.48005396127727 8.60965082579908 8.39689773923069 8.36489346101459
31845_at 7.64471530498129 7.54248351212864 7.62624314394882 7.25165597552018 6.79399298343026 6.85438286639136 6.60707522500279 6.54625851344901
31846_at 9.19194992178609 8.97422188207772 9.00140009186049 9.89563153442126 9.92739644218582 10.0364590684171 10.0144312961893 10.0504939518569
31861_at 8.23281551444516 8.20364405076158 8.12561426238357 8.36293425847335 8.37269808647988 8.40090152628927 8.55201465365808 8.51874649757245
31874_at 10.334400575718 10.2480321875619 10.3372050744616 9.9159668909965 9.30227052512846 9.25305207231456 9.1847651293198 9.21867564131181
320_at 6.85149334545451 6.91366854060578 6.73120353376257 6.62732026925984 6.88213939941782 6.74576905156108 6.87587296130392 6.72125767585311
32029_at 7.58831331886349 7.40031247062111 7.40630763484163 7.42017610653217 7.6171684957048 7.73044746044132 7.75065760109806 7.68287485865895
32032_at 8.8271472050421 8.80096330960939 8.84223936193415 9.09738921836367 8.47545080543751 8.5327771729462 8.36674577908939 8.39130006539535
32042_at 6.83614286375257 6.87280834497725 6.79650292556204 7.31360002482714 6.91122195506128 6.92998076165499 6.57457384753417 6.44754647326949
32062_at 7.28518217548506 7.13500414783189 7.19544017199547 7.00163306444958 7.09203447740367 7.23454760320788 7.07960239541408 6.96621900424255
32069_at 9.16590278112716 9.14414658037181 9.13952552442981 9.08969489583967 9.19214844383528 9.2275874101172 9.13514286844682 9.17632780949527
32088_at 6.45140140971989 6.86411159785888 6.73472666186292 7.11296456344142 6.6267293480305 6.43107485443445 6.35963265100577 6.29579355632974
32091_at 9.3827686527723 9.37983597771818 9.4272278977811 9.26874386600021 9.23362099147656 9.11315178943059 9.08207497487233 9.01332626290197
32094_at 6.14502106156982 6.42889801380835 6.43773304883182 6.42725305794417 5.53579714651409 5.60459514830569 5.40922027132145 5.71774484927049
32099_at 9.14398288716594 9.1996405159846 9.18312446231702 8.80907387332284 8.47899569497491 8.45631508287748 8.42829866855042 8.34297539549194
32137_at 6.73438931369585 6.66585071658066 6.63901577359324 8.88842587380931 8.87224879236126 8.91812408862436 8.94586524023407 8.98333163397585
32209_at 9.64111898468276 9.63265970903118 9.64380260574973 10.164198534978 10.0882704555736 10.0303828786085 10.0811977961703 10.1091118228493
32259_at 7.24382172245411 7.30382911573509 7.25111118902868 7.17388401037028 7.25408224489004 7.33805105258181 7.2125425964873 7.08599137954693
32402_s_at 8.07464657906903 8.12607403050333 8.10424501165326 8.11959716775727 8.02773625881719 8.01854614791018 8.00730578278878 7.90071655939155
32502_at 8.04026505805286 8.08578806713899 8.03925624211467 7.15574818178601 7.43574092562371 7.37985660196606 7.37927603293286 7.23625858135983
32540_at 3.20513179173623 3.31580210406824 3.06098898236399 3.16478420734744 3.32312758941714 3.22888695605156 3.30504131950955 3.2872493562369
32541_at 6.37609542028405 6.24656624759903 6.37116569438487 6.61594245668945 5.80351344177898 5.99865251119991 5.9103291690764 5.80353110669953
32699_s_at 8.52406008279113 8.66051010392282 8.41627298652754 8.32659993904076 8.45556992896128 8.48382326315662 8.44883744303856 8.42451934721486
32723_at 8.46898316195326 8.42110941245006 8.46346596670199 8.60122204929366 8.40173308517145 8.57561942265487 8.43836057716476 8.43880763530076
32811_at 7.68654931976664 7.82024219637197 7.6081100991489 7.51931870016377 7.69850046498786 7.68456134811577 7.90893828419837 7.81566446993824
32836_at 9.58366235886023 9.55445515803011 9.45732365924391 9.04630739700799 8.9119971747787 8.74954807682628 8.87986284043286 8.92133683849446
32837_at 6.9483266546607 7.2179815782505 7.22388608473906 8.68250118591256 9.06190157629922 9.12198353940329 8.8770805904853 8.90414163899941
33132_at 10.0816348114065 10.1274524762954 10.0482724002573 10.0518936950357 9.72806232994797 9.51532168948975 9.58467590042404 9.60779320237978
33148_at 7.72678562121536 8.10459776737627 7.73068725510907 7.7941185510465 7.36278146187306 7.08123597358195 7.2906592882482 7.22842020331804
33197_at 5.69637571485756 5.63424889290243 5.71726335493488 6.11117305194835 6.94054662118588 6.99844534250412 7.05878888257198 6.90915133731187
33304_at 6.01928410254895 6.04253911991224 6.1369746768535 7.75755271814634 8.60594777805195 8.6097858019031 8.490750851648 8.42827540877822
33307_at 8.97079497488805 8.87956871007063 8.87942823852677 9.45994385863959 8.68058781796827 8.82578966245758 8.68687024169276 8.61305974898688
33322_i_at 12.0969959734496 11.8554456983758 12.0499604195141 12.5019578417138 13.4575767806648 13.5484584523662 13.4836650674839 13.5016609912433
33323_r_at 11.0247112215738 11.1159757169931 11.250190399242 11.7212331208518 12.9245360853254 12.8522593698245 12.8019656264327 12.8254348454096
33494_at 7.4852448594999 7.22883157901429 7.31298338037469 7.62506733973909 8.13093138720946 8.37997346413399 8.08387074254449 7.96427803620856
33646_g_at 5.86515632988249 5.84255293437976 5.65414679249909 5.50143964566701 5.65023082465786 5.70052627928478 5.86449895237033 5.79371218500199
33736_at 7.21769150347394 6.88855351607023 7.16167493930791 6.6421516800815 6.55899642306072 6.68495878395029 6.49522694432466 6.4180713398683
33760_at 9.14000474482787 9.23516023684802 9.28191168638724 9.34391826118638 9.23021156773893 9.15125716877259 9.04896208078839 9.03519819188521
33768_at 7.48319148620708 7.38919735984603 7.53175329179374 7.35035849211082 7.38750020152149 7.56041677919991 7.57997744771056 7.51621958859754
33778_at 8.45569781378185 8.21057873020746 8.27407154015348 8.75340046411004 8.48641094877535 8.48782920778831 8.38728627164576 8.40154759219836
33814_at 9.25690408363127 9.34630319482659 9.35545263832756 9.71631249531472 9.65774724260612 9.58765537085113 9.62330979987041 9.61715624670022
33850_at 7.37044092135291 7.61283550167496 7.47762041101993 6.75432658892968 7.02596917574199 6.81596334229573 6.88871109990516 6.81588457328356
34031_i_at 8.15249449775724 8.25962712413943 8.09276609787359 7.68658345982206 8.25456894660183 8.12336292190625 8.26341445696606 8.16821383121829
34063_at 6.89327570454835 6.76719409007378 6.79070705844272 6.77794700721813 6.76797049536783 6.74903528188937 6.72570420561092 6.66801697967396
34187_at 7.8508778264794 7.89777899611238 7.65337980008017 7.28911208028734 7.13891087878213 7.13672032374131 6.98236881392696 6.92796720901291
34206_at 7.48784353403232 7.63151969494181 7.63336948592135 7.54075535218361 8.08300435125153 7.95318003819095 7.9080644932137 7.95917673542974
34221_at 8.48938507789219 8.40858925360905 8.43516092562955 8.26951841138692 8.21716549017141 8.30033146663693 8.40704600940217 8.43959401771518
34225_at 9.3732294820876 9.47725204862803 9.45148925299551 9.87000860632865 9.87884838731994 9.70461510606387 9.78898533592586 9.81956696082491
34260_at 8.50619516577602 8.37015650856668 8.484616012835 7.78186336334597 6.88700673429898 6.99453879584917 6.9863822090448 6.93881354023544
34406_at 8.23385890020531 8.04040112409223 8.02186290315869 8.04413767108146 8.38258862615155 8.27074276386688 8.34733758188683 8.29140194140522
34408_at 8.24975392330832 8.20794086648904 8.18429502333388 8.35678318180817 9.39475793664527 9.25864912304392 9.29304327058557 9.32890747455447
34449_at 4.68697504045721 4.57064918495252 4.42784451170514 4.13605541908551 4.20011929625807 4.35032337658816 4.48967783730291 4.40225533561952
34478_at 6.700243024297 7.03255351245108 6.74305178970168 6.56828274075765 6.07238360932395 5.4974331072265 5.75951363685381 5.67179885872837
34689_at 8.82990070946808 8.87757861166055 8.76409563352714 8.91284595366627 8.70871589038228 8.81149986571388 8.57409892050796 8.63705729811697
34697_at 6.56115319395121 6.87260650867703 6.86051082156215 6.46080623768659 6.14322234682577 6.36356936904855 6.26680595687347 6.17302564907233
34726_at 4.53711894907618 4.56968611866276 4.3878398843539 4.47119031723127 4.72086989982675 4.57776269491891 4.61134945740435 4.60950006158592
34764_at 8.71549308039044 8.70493232125629 8.82461968769563 8.52548153743428 8.42420824574928 8.4779636912264 8.33732910026772 8.19877637445036
34858_at 8.76173949096559 8.68717094066706 8.74399397647253 8.62601829233974 8.62882462332668 8.42271119267879 8.47085395288224 8.50022102271036
34868_at 9.67005595820562 9.79748296318954 9.8034212990069 9.26170124070364 9.17255479367521 8.95028689037874 9.00080417605304 9.03425801199485
35147_at 7.41686221858773 7.23679268103165 7.28599342168566 7.166136434325 7.06064703834372 7.07554812452056 7.23225928907819 7.15260011931658
35148_at 4.29632092121864 4.0678519836022 4.25982498218563 7.39968905754869 7.77677989278824 7.48717615838696 7.65613398383403 7.49775669868075
35150_at 7.60672359357504 7.49940998585968 7.48678869787808 7.52736890560237 8.29395901999885 8.23387203375652 8.32409007992683 8.37197540479301
35156_at 9.40792946110671 9.35044137452098 9.49815161053716 9.68652601926252 9.0904401128182 9.05784573655142 8.83680751458789 8.89156117199939
35160_at 8.15229262789311 8.1814150236565 8.2287380075344 7.12180192391707 6.75117748325145 6.8658517308366 6.9229528805403 6.89789379090407
35179_at 7.53672919625312 7.69734527591333 7.68365113442313 7.48103702130599 7.59629788233567 7.49318240236772 7.38215047827417 7.36709627191276
35201_at 8.15811972955424 8.52055171740196 8.09676749768591 7.96544003218713 8.08951599528366 7.95624881640028 8.16623097207172 8.05546882324711
35254_at 8.14759394685652 8.14241155166322 8.07382176903578 9.15709059113882 9.25121119317342 9.27950325823731 9.24348424119692 9.28686146416928
35265_at 7.92644406767544 7.91841393714728 7.89492200788136 8.11508319906367 8.06877267718558 8.04979235510014 7.99344792982391 7.94530540528122
35436_at 7.9646715586562 8.22601498025185 8.15223284033189 8.05759586496046 8.70380365522001 8.49186051493457 8.43412605865856 8.36271001543829
35617_at 7.96177426688178 7.93402592376301 8.05344186767159 7.85026291860934 7.34551316762253 7.23960223932015 7.12097393912155 6.88386074901846
35626_at 10.7259374927323 10.6425503124814 10.7043394002685 9.64682228485683 9.43878689385064 9.44617477626682 9.4376390133485 9.39352225137237
35666_at 6.24298902715287 6.33598982016499 6.24982269486726 6.42228096824044 6.69257590617836 6.80558403047247 6.61764945620707 6.51698639089961
35671_at 9.15969150372708 9.0903344578525 9.17621208827456 8.93174362638744 8.99288607075671 8.97400924865128 8.95800766411623 8.97343315444933
35685_at 10.1017506014505 10.0869154864732 10.0889499403459 9.84116897765239 9.80477905301295 9.83244993422107 9.73880776961558 9.73393931188513
35776_at 7.89221551477145 7.90281616671489 7.83446935581358 7.68008017642137 7.75174357757491 7.81681561462831 7.69426506019917 7.65553819645937
35820_at 7.48534112520785 7.46346541726274 7.4581343772023 7.098252353233 7.77647886009739 7.74477501034066 7.68227962296036 7.5938952516494
36004_at 8.05669904378892 8.0485180496653 8.07251378963362 7.98806334618029 7.82606680844159 7.60093481000846 7.57493831245882 7.42287924918219
36019_at 7.99981850825939 7.91778098866682 7.9049329082602 7.76901869079702 8.28946270804317 8.38728070724252 8.32685661711774 8.3664769028707
36084_at 7.65442033483437 7.56159489323679 7.63757537155953 7.00889585167243 7.25534272657249 7.15217151217438 7.21376585501401 7.05998929382482
36129_at 9.70675818843335 9.47332993543073 9.64782181960001 9.21805432271423 9.64650995098624 9.69629390167912 9.74513583776119 9.75034248243078
36475_at 7.40590068942189 7.37847563471284 7.44069133181515 7.88042191559536 7.3770621812879 7.42233065114002 7.35832260603618 7.25726312874547
36499_at 5.34779803508509 5.56164228024729 4.83516319025869 6.52051617953747 7.07835292171147 7.07045908511362 7.18304917733636 7.09167407004807
36545_s_at 5.33507558739033 5.07490151601211 5.27072277662153 5.86450978892378 5.18807806940169 5.54277287812143 5.41917956852616 5.29223116793746
36552_at 7.88469357787598 7.77848325243577 7.94283919154892 7.90275363278884 8.20386445646804 8.25586024924661 8.27742383893783 8.18284006532022
36553_at 10.7249831910024 10.4721950060602 10.6200413085849 9.13390489626565 10.0381119643696 10.1725749342166 9.99432604738564 10.035266875474
36554_at 10.2941142442718 10.1532778155328 10.2425174137317 8.91289110067001 9.41017114632141 9.53945772556924 9.45748033154273 9.50012266571722
36564_at 7.15130166708539 7.13726314928796 6.83601716006872 7.40996599289246 7.77136869678019 7.35684350145926 7.54070187956128 7.39633835130836
36566_at 6.36171358524111 6.26529063641263 6.37670761884399 6.27126881667406 6.39262084001167 6.35636296360747 6.12534180050602 6.0037637564127
36612_at 7.61887764921486 7.94841957474075 7.77900881299525 7.51675777239256 7.4953585704239 7.6979225649557 7.61543909126774 7.5163263408894
36711_at 7.87863305035405 7.78571558341028 7.86862568239387 8.9641351045568 9.33726096598085 9.52654056796588 9.35715208597506 9.4072200857893
36742_at 4.75715928316629 4.72167192302933 4.71831884950801 4.564535182349 4.67567610531555 4.96120951828394 4.91100160635162 4.9122598145053
36829_at 8.12765655431314 8.31827713617883 8.14933791796508 7.93019571687991 8.25748026344435 8.22439952924342 8.23011744695734 8.37634517381125
36830_at 7.09693605793529 6.85672193670405 7.05337438168453 7.48094474255218 6.61464715952654 6.82514070962064 6.46141807028964 6.36995208779833
36865_at 7.58894020880519 7.69610697365114 7.64200711465474 7.62582005678967 7.71216884773129 7.53642186974036 7.51473609798124 7.35450552019895
36888_at 7.6961877684431 7.70805143618196 7.68898919968333 7.27017190171081 7.63655793299991 7.69027931775336 7.54260096921148 7.51444855155893
36907_at 7.65871337164654 7.50633638190135 7.49208487817763 8.34356769943243 8.64997165832413 8.7398246805721 8.77557785329677 8.77488150622655
36920_at 5.31706950640708 5.56160762200119 5.37759872795066 5.83925468992432 5.85032948677045 5.74858239255078 5.56784554874196 5.47263134899565
36936_at 10.5278627491301 10.3583510424848 10.5136322663258 10.6651572874643 10.4319304065519 10.4800788579498 10.346863024687 10.3933847634226
36994_at 11.0311418441393 11.0192134797388 11.0215453751581 11.1756134584932 11.0818094348363 11.1390612484439 11.1844090358572 11.2042305870799
37005_at 8.56825533509971 8.48783599081741 8.56593055239527 8.59780131388726 8.56950183808837 8.37652878411193 8.38910699067467 8.3511121739437
37012_at 11.0887646469269 11.0447739589961 11.0035633422587 11.0331363295391 10.7392892743987 10.8726637685332 10.9095297889707 10.9350868252403
37028_at 8.66624162713221 8.73199672800661 8.52517084332445 9.20343011068459 8.80874601519565 8.72562742258606 8.77038655543605 8.80241381990286
37079_at 7.53357289702973 7.42257069956565 7.36269716148562 8.092681791123 6.92288043679256 7.0172648431504 6.86784321788765 6.79570058405428
37117_at 5.34369683150264 5.33335683288218 5.36916167390982 8.19316836299739 8.3386974196821 8.55663212865284 8.3890380344688 8.36805300138057
37152_at 8.64729151501847 8.64197888182359 8.57987821822453 8.70147806241679 9.35631974051318 9.30556755324342 9.27224665558901 9.17992506866604
37170_at 4.38045170474968 4.65856066330194 4.52962849071961 4.64747809684932 4.2454582027498 4.45021170213975 4.22185231139078 4.0847802616671
37226_at 7.11252425589868 6.90229427409414 7.07589070429874 7.92077646051453 7.44380042554784 7.61812690184425 7.37847994825459 7.26834361870208
37232_at 7.07156063484316 7.23420686740255 7.20428311960162 7.25208086313288 6.72042426943781 6.82513514783662 6.52092402261102 6.49019371075354
37254_at 7.43521842702608 7.30806247264504 7.46937437305808 7.54284014356661 7.60348022725778 7.55700682761808 7.53122276923265 7.44793594363559
37278_at 6.73331359445438 6.61286146709596 6.56933323255716 6.93938189406394 6.79409174771052 6.82012023091355 6.7918609442708 6.78466059990048
37384_at 7.81291164906428 7.5570236350912 7.73843217794302 7.27554423042308 7.3261658764292 7.50046992475067 7.45098591684738 7.33950237090813
37408_at 9.55406621259597 9.51489635954361 9.64195662169737 6.79471425744587 8.37820288424033 8.28970581626023 8.26987728033507 8.22279404338988
37424_at 7.53035336973344 7.33297883279218 7.38333446651066 7.41066798391296 7.1980477062755 6.98542072050339 7.28380267249734 7.20824116055472
37425_g_at 7.24163992092111 7.20749172536743 7.13435050904742 6.80748983977119 6.98070992619706 6.77767450717988 6.68859269284383 6.61141618633831
37433_at 5.81946350510623 5.8594096948258 5.56741347112308 5.22034210572874 4.58258992504134 4.64000644739721 4.6496488466326 4.63064851527708
37462_i_at 8.56412718280789 8.56984784142976 8.65430491035405 8.75970593386852 8.12546043527309 7.78470019104518 7.81947273367148 7.78649844112106
37512_at 6.00852820387937 5.96954626094103 5.91854578401692 5.54919838754186 5.07870151930684 5.60591195668708 5.38337136544585 5.36689790163324
37547_at 3.94319847948573 3.45826048214872 3.66699485308915 3.32467549485345 4.96072410189159 4.81213685726156 4.83573255776491 4.76651076758391
37549_g_at 6.61856728290243 6.4227776372678 6.39307138228309 6.35231434333462 7.11936273996063 7.12818171762969 7.11649352765045 7.06496357191727
37577_at 7.25447921856051 7.25859636648833 7.3008252138683 6.96440923139186 6.66065373832191 6.91664513057684 6.70040943340282 6.56639403316768
37586_at 6.3647012398692 6.32643079241699 6.38595996236069 6.9857827140139 6.38261137773546 6.52520268368868 6.43661037338065 6.3756943790317
37652_at 7.38309957942391 7.66819942240825 7.58629896903065 8.29882421980073 7.11760680296316 6.87648168376342 6.60434795192952 6.46875510302508
37793_r_at 5.35323461797614 4.9879702188434 5.21616297214575 5.02784701738473 4.63990876319909 4.71119407497066 4.70111255265149 4.66841184157943
37796_at 6.5549248968698 6.05504591301626 6.44227143508542 7.7019589249504 8.71051863571858 8.80332106276376 8.59488736077642 8.55861906513279
37802_r_at 4.2430284688655 4.28613482579824 4.28701416838209 4.14367757361059 4.52559279034399 4.40384490167946 4.32276547862255 4.30350713918795
37831_at 7.01227689523508 7.17011696989796 6.84804655469965 7.11006103242028 7.32921972255758 7.1961338829405 7.18196376352233 7.07872839075768
37860_at 7.72359443656314 7.66126481666099 7.6326011307437 7.51088296607123 7.84651357288371 7.95864155383669 7.85946815029225 7.73191404822267
37872_at 7.50976023473506 7.75989610978698 7.56302647861118 7.45469358474211 7.13055207141145 7.18563642873344 7.33170276025772 7.25728358259229
37943_at 7.25293949694401 7.24258462958125 7.25354743253867 6.56292583389404 7.15974582195438 7.16925760651947 7.05416606343905 6.93354635865
37950_at 8.28891105648667 8.48340426247274 8.32916463357452 8.20338409054678 7.7845885668729 7.60802172502701 7.74486906312618 7.65140606329688
37953_s_at 6.26048680613471 6.06249970221711 6.39071517186803 5.65603873185061 5.7524374452432 5.93679071658377 5.99106224194148 5.86842491327844
37986_at 5.68649733702948 5.72192126272969 5.58880355746571 5.30590604824753 5.90397863941685 5.90355061845733 6.03042344262021 5.89483002143155
37996_s_at 6.66232641128118 6.92463581405522 6.78318478805755 7.47394516895681 7.37313450286306 7.11889977430002 7.33600170306081 7.22474978169603
38043_at 7.6652943208658 7.67244387853482 7.59074507587669 8.14117217601931 8.05630649670708 8.06547757377165 7.96399988766104 7.82080457797765
38069_at 8.1262208140127 8.16380846787534 8.15517125518525 7.78836619007029 8.08873143055233 7.84347344488349 8.03074596188932 7.92926614032284
38157_at 7.94238525435898 7.99984293695726 8.03900678232434 7.90162972105743 8.05640567577835 8.07845603965594 7.96145133214825 7.82340815894232
38158_at 9.61525694190259 9.48424913844807 9.45208384187572 9.58002167806809 8.9691451621214 8.96651736894705 8.84203979098075 8.87836876021446
38241_at 6.46158319792713 6.36883694793097 6.49918700814237 7.12371747439112 6.92829696248428 6.91117086349493 6.59272030175985 6.4625472179996
38269_at 8.82668046541636 8.80457398029161 8.68156077281368 9.0907871607763 8.91515961774982 8.84477419360558 8.89307394092983 8.94370259490126
38290_at 5.56308044372782 5.79006177775801 5.60924548587506 6.26793674361802 6.42929305771868 6.44875877117998 6.36121731299049 6.29826577876382
38340_at 7.8748505709331 8.06496535236063 7.90811682222798 8.95170002877649 8.83891787818368 8.89302338882578 9.0092565354916 9.03032763477554
38398_at 7.78988697826826 7.814191407053 7.82895525148397 7.45428092306689 7.62183335557276 7.63508317676907 7.63836902209502 7.49791594719516
38447_at 7.75868089007643 7.82519700732453 7.81068263748651 7.88451664845647 7.81193366414636 7.89548663441331 8.02755892014487 7.99457089789596
38671_at 9.28634909795195 9.26088036839291 9.30087596916878 7.51014334383074 8.72502769841969 8.6234580129878 8.6473637447216 8.66757840231053
38703_at 10.22438502407 10.0810220460567 10.2264790744461 10.2715292915059 10.2284371746786 10.308993000687 10.2400118457994 10.2305583043511
38710_at 9.87927167600179 9.73466614794219 9.76334139731106 10.0729672979573 10.180812493709 10.1936520796599 10.1666056274157 10.1907707381684
38766_at 8.10107091256176 8.03004202512411 7.81352189833245 9.02798834998963 9.51103284028999 9.33925112372367 9.55191926668477 9.48382279354483
38892_at 7.34203523569709 7.47129760466762 7.20868915734848 7.26465482955816 7.85678662495464 7.84950813270405 7.80517702195226 7.77989580987188
38918_at 7.42886207162069 7.44999915686351 7.44870652362995 7.71122737929752 7.3787954765899 7.14030172670744 7.17962710493188 7.07411246104327
39248_at 4.41181616461691 4.24997423627539 4.06947262654407 5.75146259676667 8.85385499040374 8.76626871135096 8.80847978158788 8.7507445068002
39313_at 3.73965945065988 3.97665196753848 3.62809062784219 3.26248760564834 3.10214149070715 3.01681532214763 3.13634444769604 3.13634444769604
39548_at 4.83335931094334 4.64533499436885 4.74501109742748 5.49832952814179 4.84705081462747 5.02032572278633 4.9515475083999 4.84367466885521
39549_at 6.10331203896622 6.04506650772169 6.07332268189888 6.46631368898383 6.11379171022796 6.10659577624787 6.11333519954229 6.02308914063778
39582_at 5.40610217703461 5.17682909416118 5.71430034173288 4.32935668273787 4.68814681418853 4.986841362364 4.97156895351474 4.97333375889688
396_f_at 7.68295349695776 7.82759524715193 7.71687283688029 7.69267474473511 7.87367650662433 8.05843706821532 8.1923438923013 8.12098677915764
39650_s_at 5.58292904339979 5.59802973653716 5.71657396917695 5.38813644948599 5.22059995518226 5.35645654877034 5.28782914627821 5.19758322375253
39705_at 7.09499573510137 6.822323484425 6.99580896159274 6.31487450259626 6.95795039370412 6.90383099082515 6.94032723887437 6.97277402315701
39729_at 11.6387515122123 11.6838086185271 11.726879253861 12.1023311649234 12.2176978038061 12.0899119953727 12.0032555128758 12.0252074930835
39817_s_at 9.00449099433645 8.9490749231731 8.93379560975598 9.11594244173286 9.03130902439271 9.24401313727035 9.10600474428893 9.1284096439954
39835_at 9.29880717562144 9.26932436145273 9.24972190502736 10.0165523720763 8.84162370514885 8.79442028500825 8.88465961960919 8.81904067653358
39891_at 7.12239062848044 7.03578788640867 7.04582175578454 6.9366368529302 7.04796848816737 7.07488319767383 6.80908913684427 6.75208967979544
39966_at 4.14568093691417 3.93579541591884 3.62456338795311 3.59730308560449 4.47401848397356 4.3387554296035 4.29512818415859 4.21075623517486
40016_g_at 7.34395494008147 7.3462053278798 7.35603776984917 7.08174883878264 7.85368569553648 7.95573120897483 7.80311522596504 7.72036604226134
40020_at 6.54579079919676 6.30544227676445 6.38950247193775 5.62782828640096 6.45679976387279 6.65406138573092 6.73951202076192 6.67706662105108
40148_at 6.83372809466534 6.6126223345582 6.66891120525095 6.70762689309947 5.9222234519128 6.11138493576677 6.26105527097072 6.14166294663507
40149_at 7.53022551080337 7.54596363815213 7.57370183698751 7.11922691605758 7.07247293056851 6.87882023720921 6.8006112010392 6.6969312207392
40189_at 12.0939121397804 12.209946926359 12.1800018355222 11.8424424902857 11.4617107804485 11.2705987451288 11.1826095385375 11.2101980703964
40225_at 10.1264073086571 9.96247757948897 10.0485628911168 9.99894805110058 10.2269343545952 10.152982426489 10.1855709055804 10.2149285668674
40255_at 7.7194837694547 7.52492695180617 7.56232078021388 8.17043932202751 7.2632985159959 7.36296659693671 7.20991216612835 7.06585833020832
40273_at 8.25514885968872 8.04667191413386 8.25776195554159 8.24201649689949 8.41745227417768 8.42318756641216 8.21802206877108 8.15339056279395
40284_at 7.85895833633152 7.82316875445355 7.91708235215429 9.10803782695272 9.3829189768906 9.36560017307675 9.32384515472657 9.32385954330867
40359_at 7.89925967232444 7.73442837276309 7.63716182438206 8.21748409678603 8.35918080264326 8.28306812046655 8.36585361851789 8.35827524853231
40420_at 8.07293783629862 8.13654837634565 8.14236224648241 8.29238443066327 8.32102501089935 8.25935340629045 8.20601907348712 8.11016704447303
40446_at 9.74600868071759 9.62444803507513 9.64059316623018 9.27421369061049 9.55960211553779 9.57828082170665 9.53294137761885 9.52445125673248
40465_at 8.99191813229459 8.91597797740927 8.94193753880376 9.24283946538859 8.79813748138443 8.76388182331598 8.72250653362832 8.76518595707016
40472_at 8.78953761370186 8.85186248804988 8.93350036962777 7.99326227764216 8.86201034254996 8.68209266995885 8.64935191410463 8.69155070148307
40489_at 8.0169885447903 8.14439813901274 8.04156288231009 7.71263652759278 7.30689731890904 7.01602066455783 7.41456331566049 7.24571420428818
40562_at 8.37775595098668 8.28398217502047 8.23609486840473 8.00399857653561 7.25570328713502 7.51169734200008 7.47542127887448 7.40512290649634
40569_at 7.69584251258187 7.58677411185681 7.74251317976791 7.47881379408537 7.83030234142074 7.83812805072094 7.85572832694033 7.73159551526962
40612_at 4.73019837099117 4.70895783746541 4.49920152641363 4.69322868595245 5.00096050777547 5.02190270754544 4.98980868360098 4.898404139707
40687_at 3.02217389051969 3.079520721931 3.24729157805559 3.07161622820719 3.19565507428833 3.09163352511863 3.13043881587418 3.17289916394656
40829_at 7.4578491288311 7.39278730234951 7.49678840535166 7.63916899653022 8.0259167230548 7.93065008671351 7.98689992620543 7.91424824843899
40850_at 7.77849719251384 8.00080918945346 8.06804675869926 7.91511361045352 7.67904417140375 7.51224485194237 7.5625812007745 7.5499120858699
41037_at 8.21316825590841 8.1414197351465 8.1601483501721 7.99572906214618 6.38165877592747 6.5464835378447 6.33704005369708 6.22368191734754
41047_at 8.92118274460706 8.99781639628508 8.99808043050237 9.38179166104683 9.59823710687675 9.52410111602704 9.4523393500938 9.48045824143679
41113_at 6.29000156109504 5.78030778862705 5.77101770311305 5.54638841522991 5.2906780576908 5.40611333225868 5.21173865363485 5.13463989853335
41160_at 8.99559092424353 9.03301113743799 9.01806736389227 8.58690396163109 8.17762664180072 8.12660176428044 8.03187166942437 8.08203029095391
41220_at 12.1267262859928 12.1999549221815 12.1169012292565 12.1573330429079 12.5094382098564 12.5259117420446 12.5544053274867 12.56865244741
41329_at 8.14253140889804 7.83795145279585 8.05328110419106 8.39610609200315 8.63981073135837 8.76074883365539 8.63305050017905 8.55677037279459
41386_i_at 7.76010175068213 7.85982107263183 7.76317350230225 8.13701609033421 8.35276965910174 8.2868278101991 8.32945685557977 8.30521972782847
41387_r_at 7.23652383803538 7.31865541255432 7.26737092589606 7.32026695760887 8.01858825974316 7.86484549421591 8.05563239033798 7.90748251022902
41512_at 6.7947742175352 6.7363515472164 6.88762986562173 6.68024163850203 6.75894002935531 6.70428509001877 6.70175173237704 6.571818110499
