time,benzene
7.047722222,0.555
7.064527777,0.492
7.081361111,0.623
7.098166666,0.549
7.114972222,0.59
7.131805555,0.568
7.148611111,0.613
7.165444444,0.608
7.18225,0.598
7.199083333,0.684
7.215888889,0.768
7.232722222,0.702
7.249527777,0.731
7.266361111,0.68
7.283166666,0.723
7.299972222,0.807
7.316805555,0.786
7.333611111,0.853
7.350444444,0.831
7.367277777,0.849
7.384083333,0.863
7.400888889,0.944
7.417722222,1.033
7.434527777,0.913
7.451361111,0.833
7.468166666,0.74
7.485,0.665
7.501805555,0.589
7.518638889,0.592
7.535472222,0.729
7.552277777,0.81
7.569083333,0.804
7.585916666,0.675
7.602722222,0.814
7.619555555,0.787
7.636361111,0.669
7.653194444,0.732
7.67,0.769
7.686833333,0.78
7.703638889,0.682
7.720472222,0.577
7.737277777,0.608
7.754083333,0.552
7.770916666,0.667
7.78775,0.755
7.804555555,0.852
7.821361111,0.547
7.838194444,0.823
7.855,0.783
7.871833333,0.668
7.888638889,0.812
7.905472222,0.491
7.922277777,0.353
7.939111111,0.416
7.955916666,0.428
7.97275,0.426
7.989555555,0.428
8.006388889,0.434
8.023194444,0.348
8.040027777,0.456
8.056833333,0.425
8.073666666,0.451
8.090472222,0.482
8.107305555,0.47
8.124111111,0.462
8.140944444,0.473
8.15775,0.464
8.174583333,0.437
8.191416666,0.562
8.208222222,0.533
8.225055555,0.587
8.241861111,0.624
8.258694444,0.689
8.2755,0.701
8.292333333,0.619
8.309138889,0.492
8.325972222,0.578
8.342777777,0.535
8.359611111,0.569
8.376416666,0.53
8.39325,0.468
8.410083333,0.422
8.426888889,0.427
8.443722222,0.489
8.460527777,0.412
8.477361111,0.419
8.494166666,0.373
8.511,0.393
8.527805555,0.401
8.544638889,0.442
8.561444444,0.422
8.578277777,0.442
8.595111111,0.447
8.611916666,0.565
8.62875,0.572
8.645555555,0.459
8.662388889,0.491
8.679222222,0.408
8.696027777,0.404
8.712833333,0.447
8.729666666,0.496
8.7465,0.47
8.763305555,0.451
8.780111111,0.475
8.796944444,0.497
8.81375,0.495
8.830583333,0.46
8.847388889,0.57
8.864222222,0.465
8.881027777,0.566
8.897833333,0.442
8.914666666,0.453
8.931472222,0.493
8.948305555,0.536
8.965111111,0.545
8.981944444,0.525
8.99875,0.479
9.015583333,0.582
9.032388889,0.55
9.049222222,0.534
9.066027777,0.516
9.082861111,0.522
9.099666666,0.517
9.1165,0.573
9.133305555,0.641
9.150111111,0.552
9.166944444,0.553
9.18375,0.523
9.200583333,0.539
9.217388889,0.485
9.234222222,0.577
9.251027777,0.596
9.267861111,0.612
9.284666666,0.564
9.301472222,0.549
9.318305555,0.55
9.335111111,0.581
9.351916666,0.51
9.36875,0.533
9.385555555,0.537
9.402388889,0.515
9.419194444,0.46
9.436027777,0.482
9.452833333,0.431
9.469638889,0.437
9.486472222,0.473
9.503277777,0.459
9.520111111,0.442
9.536916666,0.462
9.55375,0.473
9.570555555,0.48
9.587361111,0.459
9.604194444,0.527
9.621,0.427
9.637833333,0.378
9.654638889,0.473
9.671472222,0.509
9.688277777,0.495
9.705083333,0.479
9.721916666,0.534
9.738722222,0.507
9.755555555,0.537
9.772361111,0.554
9.789166666,0.563
9.806,0.523
9.822833333,0.54
9.839638889,0.613
9.856444444,0.708
9.873277777,0.433
9.890111111,0.46
9.906916666,0.645
9.92375,0.557
9.940555555,0.569
9.957361111,0.597
9.974194444,0.607
9.991,0.526
10.00783333,0.47
10.02463889,0.552
10.04147222,0.379
10.05827777,0.366
10.07511111,0.401
10.09191666,0.372
10.10872222,0.391
10.12555555,0.37
10.14236111,0.269
10.15916666,0.289
10.176,0.348
10.19280555,0.277
10.20963889,0.309
10.22644444,0.252
10.24325,0.171
10.26008333,0.149
10.27688889,0.155
10.29372222,0.199
10.31052777,0.205
10.32736111,0.242
10.34416666,0.186
10.36097222,0.117
10.37780555,0.119
10.39461111,0.11
10.41144444,0.091
10.42825,0.077
10.44505555,0.07
10.46188889,0.095
10.47869444,0.096
10.4955,0.066
10.51233333,0.128
10.52913889,0.093
10.54597222,0.103
10.56277777,0.128
10.57961111,0.043
10.59641666,0.053
10.61325,0.052
10.63005555,0.059
10.64686111,0.062
10.66369444,0.056
10.6805,0.059
10.69733333,0.084
10.71413889,0.1
10.73097222,0.094
10.74777777,0.095
10.76461111,0.089
10.78141666,0.106
10.79825,0.11
10.81505555,0.124
10.83188889,0.137
10.84869444,0.072
10.86552777,0.117
10.88233333,0.124
10.89916666,0.132
10.91597222,0.127
10.93280555,0.105
10.94961111,0.113
11.99233333,0.064
12.00913889,0.075
12.02597222,0.092
12.04277777,0.056
12.05958333,0.075
12.07641666,0.086
12.09322222,0.064
12.11005555,0.068
12.12686111,0.103
12.14366666,0.104
12.1605,0.098
12.17730555,0.077
12.19413889,0.088
12.21094444,0.088
12.22777777,0.063
12.24458333,0.05
12.26138889,0.049
12.27822222,0.058
12.29502777,0.059
12.31186111,0.066
12.32866666,0.05
12.3455,0.045
12.36230555,0.049
12.37911111,0.058
12.39594444,0.068
12.41275,0.045
12.42958333,0.059
12.44638889,0.052
12.46322222,0.053
12.48002777,0.057
12.49686111,0.062
12.51366666,0.058
12.5305,0.052
12.54730555,0.053
12.56413889,0.066
12.58094444,0.052
12.59775,0.058
12.61458333,0.054
12.63141666,0.057
12.64822222,0.059
12.66502777,0.043
12.68186111,0.084
12.69866666,0.051
12.7155,0.073
12.73230555,0.042
12.74913889,0.052
12.76594444,0.055
12.78277777,0.045
12.79958333,0.045
12.81641666,0.045
12.83322222,0.058
12.85002777,0.041
12.86686111,0.048
12.88366666,0.047
12.9005,0.024
12.91733333,0.029
12.93413889,0.037
12.95097222,0.061
12.96777777,0.036
12.98461111,0.085
13.00141666,0.084
13.01825,0.109
13.03505555,0.041
13.05188889,0.041
13.06869444,0.041
13.08552777,0.035
13.10233333,0.041
13.11916666,0.048
13.13597222,0.053
13.15280555,0.022
13.16961111,0.03
13.18644444,0.04
13.20325,0.053
13.22005555,0.036
13.23688889,0.055
13.25369444,0.035
13.27052777,0.036
13.28733333,0.032
13.30416666,0.033
13.32097222,0.039
13.33780555,0.028
13.35461111,0.03
13.37144444,0.042
13.38825,0.056
13.40505555,0.046
13.42188889,0.052
13.43869444,0.057
13.45552777,0.044
13.47233333,0.061
13.48916666,0.036
13.50597222,0.06
13.52280555,0.048
13.53961111,0.054
13.55644444,0.045
13.57325,0.06
13.59008333,0.048
13.60688889,0.077
13.62369444,0.059
13.64052777,0.047
13.65733333,0.068
13.67416666,0.052
13.69097222,0.055
13.70780555,0.055
13.72461111,0.052
13.74144444,0.064
13.75825,0.053
13.77508333,0.057
13.79188889,0.077
13.80872222,0.08
13.82552777,0.096
13.84236111,0.076
13.85919444,0.071
13.876,0.06
13.89283333,0.076
13.90963889,0.069
13.92644444,0.055
13.94327777,0.065
13.96008333,0.075
13.97691666,0.052
13.99372222,0.054
14.01055555,0.068
14.02736111,0.04
14.04419444,0.063
14.06102777,0.053
14.07783333,0.05
14.09463889,0.054
14.11147222,0.04
14.12827777,0.046
14.14511111,0.046
14.16191666,0.062
14.17875,0.065
14.19555555,0.063
14.21238889,0.052
14.22919444,0.074
14.24602777,0.05
14.26283333,0.046
14.27966666,0.072
14.29647222,0.06
14.31330555,0.056
14.33011111,0.087
14.34691666,0.071
14.36375,0.085
14.38055555,0.309
14.39738889,0.202
14.41419444,0.141
14.43102777,0.103
14.44783333,0.18
14.46466666,0.236
14.48147222,0.181
14.49830555,0.129
14.51511111,0.183
14.53194444,0.145
14.54875,0.213
14.56555555,0.25
14.58238889,0.312
14.59919444,0.249
14.61602777,0.18
14.63283333,0.213
14.64966666,0.334
14.66647222,0.091
14.68330555,0.056
14.70011111,0.055
14.71694444,0.07
14.73375,0.074
14.75055555,0.072
14.76738889,0.058
14.78422222,0.056
14.80102777,0.041
14.81786111,0.052
14.83466666,0.072
14.8515,0.051
14.86830555,0.078
14.88511111,0.084
14.90194444,0.046
14.91875,0.09
14.93558333,0.112
14.95238889,0.055
14.96922222,0.068
14.98602777,0.051
15.00283333,0.044
15.01966666,0.04
15.03647222,0.04
15.05330555,0.059
15.07011111,0.036
15.08694444,0.033
15.10375,0.043
15.12058333,0.043
15.13738889,0.047
15.15422222,0.06
15.17102777,0.066
15.18786111,0.047
15.20466666,0.057
15.2215,0.05
15.23830555,0.051
15.25513889,0.187
15.27194444,0.197
15.28875,0.218
15.30558333,0.252
15.32238889,0.694
15.33922222,0.741
15.35602777,1.342
15.37286111,0.673
15.38966666,0.344
15.4065,0.308
15.42330555,0.221
15.44013889,0.224
15.45694444,0.191
15.47375,0.183
15.49058333,0.137
15.50738889,0.198
15.52422222,0.154
15.54102777,0.259
15.55786111,0.12
15.57466666,0.249
15.5915,0.211
15.60830555,0.131
15.62513889,0.092
15.64194444,0.112
15.65877777,0.114
15.67558333,0.181
15.69241666,0.241
15.70922222,0.155
15.72605555,0.138
15.74286111,0.244
15.75969444,0.377
15.7765,0.231
15.79333333,0.387
15.81013889,0.272
15.82697222,0.249
15.84377777,0.109
15.86061111,0.137
15.87741666,0.506
15.89425,0.434
15.91105555,0.226
15.92788889,0.193
15.94469444,0.348
15.96152777,0.37
15.97833333,0.311
15.99513889,0.25
16.01197222,0.258
16.02877777,0.232
16.04561111,0.253
16.06241666,0.236
16.07922222,0.188
16.09605555,0.255
16.11286111,0.258
16.12969444,0.287
16.1465,0.254
16.16330555,0.223
16.18013889,0.477
16.19694444,0.598
16.21377777,1.093
16.23058333,0.645
16.24741666,0.631
16.26422222,0.214
16.28102777,0.153
16.29786111,0.114
16.31466666,0.167
16.3315,0.17
16.34830555,0.133
16.36513889,0.149
16.38194444,0.194
16.39877777,0.231
16.41558333,0.315
16.43241666,0.368
16.44922222,0.303
16.46605555,0.333
16.48286111,0.418
16.49969444,0.356
16.5165,0.413
16.53333333,0.318
16.55013889,0.187
16.56697222,0.103
16.58377777,0.122
16.60061111,0.167
16.61741666,0.102
16.63422222,0.176
16.65105555,0.107
16.66786111,0.106
16.68469444,0.112
16.7015,0.101
16.71830555,0.088
16.73513889,0.105
16.75194444,0.113
16.76877777,0.098
16.78561111,0.122
16.80241666,0.093
16.81922222,0.125
16.83605555,0.096
16.85286111,0.114
16.86969444,0.131
16.8865,0.122
16.90333333,0.115
16.92013889,0.109
16.93697222,0.152
16.95377777,0.166
16.97058333,0.218
16.98741666,0.214
17.00422222,0.197
17.02105555,0.266
17.03786111,0.347
17.05469444,0.264
17.0715,0.239
17.08833333,0.159
17.10513889,0.12
17.12197222,0.077
17.13877777,0.109
17.15561111,0.141
17.17241666,0.143
17.18925,0.22
17.20605555,0.142
17.22286111,0.156
17.23969444,0.23
17.2565,0.158
17.27333333,0.161
17.29013889,0.227
17.30697222,0.251
17.32380555,0.227
17.34061111,0.207
17.35744444,0.257
17.37425,0.276
17.39108333,0.276
17.40788889,0.233
17.42469444,0.173
17.44152777,0.184
17.45833333,0.113
17.47516666,0.143
17.492,0.131
17.50880555,0.124
17.52561111,0.137
17.54244444,0.139
17.55925,0.139
17.57608333,0.137
17.59288889,0.141
17.60972222,0.124
17.62652777,0.151
17.64336111,0.136
17.66016666,0.133
17.677,0.143
17.69380555,0.124
17.71061111,0.124
17.72744444,0.13
17.74425,0.145
17.76108333,0.105
17.77788889,0.138
17.79472222,0.17
17.81152777,0.227
17.82836111,0.184
17.84516666,0.158
17.862,0.168
17.87880555,0.179
17.89563889,0.205
17.91247222,0.452
17.92927777,0.115
17.94611111,0.131
17.96291666,0.226
17.97975,0.159
17.99655555,0.141
18.01338889,0.117
18.03111111,0.145
18.04794444,0.126
18.06475,0.148
18.08158333,0.139
18.09838889,0.155
18.11522222,0.148
18.13202777,0.136
18.14886111,0.112
18.16566666,0.283
18.18247222,0.853
18.19930555,0.447
18.21611111,0.255
18.23294444,0.16
18.24975,0.155
18.26658333,0.142
18.28338889,0.183
18.30022222,0.126
18.31702777,0.086
18.33386111,0.116
18.35066666,0.099
18.36747222,0.085
18.38430555,0.104
18.40111111,0.113
18.41794444,0.13
18.43475,0.116
18.45158333,0.128
18.46838889,0.11
18.48522222,0.137
18.50202777,0.152
18.51886111,0.141
18.53566666,0.14
18.5525,0.182
18.56930555,0.212
18.58613889,0.206
18.60294444,0.317
18.61977777,0.358
18.63658333,0.333
18.65338889,0.355
18.67022222,0.29
18.68702777,0.313
18.70386111,0.314
18.72066666,0.204
18.73747222,0.214
18.75430555,0.181
18.77111111,0.247
18.78794444,0.219
18.80477777,0.237
18.82158333,0.305
18.83838889,0.44
18.85522222,0.453
18.87202777,0.417
18.88886111,0.376
18.90566666,0.318
18.9225,0.316
18.93930555,0.204
18.95613889,0.238
18.97294444,0.15
18.98977777,0.176
19.00658333,0.185
19.02341666,0.231
19.04022222,0.161
19.05705555,0.14
19.07386111,0.127
19.09069444,0.115
19.1075,0.136
19.12430555,0.115
19.14113889,0.135
19.15794444,0.116
19.17477777,0.103
19.19158333,0.113
19.20841666,0.101
19.22522222,0.159
19.24205555,0.123
19.25886111,0.115
19.27569444,0.098
19.2925,0.482
19.30933333,0.692
19.32613889,0.379
19.34297222,0.394
19.35977777,0.368
19.37658333,0.344
19.39341666,0.262
19.41022222,0.245
19.42705555,0.172
19.44386111,0.142
19.46069444,0.161
19.4775,0.137
19.49430555,0.137
19.51113889,0.129
19.52794444,0.144
19.54477777,0.155
19.56158333,0.173
19.57838889,0.149
19.59522222,0.171
19.61202777,3.389
19.62886111,4.482
19.64566666,2.139
19.6625,0.607
19.67930555,0.478
19.69613889,0.42
19.71294444,0.592
19.72975,0.504
19.74658333,0.506
19.76338889,0.7
19.78022222,0.608
19.79702777,0.437
19.81386111,0.385
19.83066666,0.352
19.84747222,0.982
19.86430555,4.524
19.88111111,14.157
19.89794444,6.768
19.91475,7.752
19.93158333,3.749
19.94838889,4.36
19.96522222,2.246
19.98202777,1.715
19.99883333,1.305
20.01566666,2.569
20.03247222,0.374
20.04930555,0.303
20.06611111,0.364
20.08294444,0.458
20.09975,0.666
20.11658333,1.635
20.13338889,2.462
20.15019444,1.8
20.16702777,1.321
20.18383333,1.35
20.20066666,0.868
20.21747222,0.478
20.23430555,0.882
20.25111111,0.917
20.26791666,1.258
20.28475,1.008
20.30155555,0.462
20.31838889,0.468
20.33519444,0.329
20.35202777,0.339
20.36883333,0.421
20.38563889,0.408
20.40247222,0.445
20.41927777,0.486
20.43611111,0.452
20.45291666,0.577
20.46975,1.027
20.48655555,0.457
20.50338889,0.454
20.52019444,0.443
20.53702777,0.657
20.55383333,0.788
20.57066666,0.795
20.58747222,0.636
20.60430555,0.731
20.62111111,0.61
20.63794444,0.511
20.65475,0.566
20.67155555,0.611
20.68838889,0.618
20.70519444,0.704
20.72202777,0.775
20.73883333,0.559
20.75566666,0.524
20.77247222,0.568
20.78930555,0.421
20.80611111,0.41
20.82294444,0.537
20.83975,0.631
20.85655555,0.619
20.87338889,0.562
20.89019444,0.539
20.907,0.437
20.92383333,0.367
20.94066666,0.353
20.95747222,0.297
20.97430555,0.3
20.99111111,0.236
21.00791666,0.247
21.02475,0.277
21.04158333,0.356
21.05838889,0.384
21.07522222,0.413
21.09202777,0.251
21.10886111,0.276
21.12566666,0.246
21.14247222,0.286
21.15930555,0.216
21.17611111,0.169
21.19294444,0.179
21.20975,0.177
21.22658333,0.145
21.24338889,0.188
21.26022222,0.177
21.27702777,0.168
21.29386111,0.138
21.31066666,0.175
21.3275,0.183
21.34430555,0.182
21.36113889,0.242
21.37794444,0.222
21.39477777,0.197
21.41158333,0.182
21.42838889,0.142
21.44522222,0.131
21.46205555,0.139
21.47886111,0.149
21.49566666,0.186
21.5125,0.217
21.52930555,0.19
21.54611111,0.205
21.56294444,0.161
21.57977777,0.154
21.59658333,0.114
21.61341666,0.166
21.63022222,0.106
21.64705555,0.112
21.66386111,0.137
21.68066666,0.102
21.6975,0.12
21.71430555,0.115
21.73113889,0.106
21.74794444,0.131
21.76477777,0.11
21.78158333,0.131
21.79841666,0.145
21.81522222,0.121
21.83202777,0.121
21.84886111,0.121
21.86566666,0.103
21.8825,0.136
21.89930555,0.121
21.91611111,0.097
21.93294444,0.087
21.94975,0.113
21.96658333,0.221
21.98338889,0.186
22.00022222,0.121
22.01702777,0.103
22.03386111,0.112
22.05066666,0.113
22.0675,0.102
22.08430555,0.129
22.10111111,0.151
22.11794444,0.159
22.13477777,0.14
22.15158333,0.142
22.16838889,0.127
22.18522222,0.093
22.20202777,0.093
22.21886111,0.102
22.23566666,0.101
22.25247222,0.092
22.26927777,0.1
22.28611111,0.101
22.30291666,0.12
22.31975,0.132
22.33655555,0.144
22.35338889,0.137
22.37019444,0.161
22.387,0.124
22.40383333,0.123
22.42063889,0.134
22.43747222,0.112
22.45427777,0.106
22.47111111,0.12
22.48791666,0.145
22.50475,0.229
22.52155555,0.213
22.53838889,0.348
22.55519444,0.406
22.57202777,0.453
22.58883333,0.452
22.60566666,0.423
22.62247222,0.36
22.63930555,0.347
22.65611111,0.34
22.67291666,0.352
22.68975,0.348
22.70655555,0.369
22.72338889,0.32
22.74019444,0.397
22.75702777,0.367
22.77383333,0.364
22.79066666,0.269
22.80747222,0.246
22.82427777,0.191
22.84111111,0.152
22.85791666,0.144
22.87472222,0.156
22.89155555,0.155
22.90838889,0.132
22.92519444,0.129
22.942,0.149
22.95883333,0.143
22.97563889,0.158
22.99247222,0.139
23.00930555,0.144
23.02611111,0.131
23.04291666,0.133
23.05975,0.179
23.07655555,0.118
23.09338889,0.149
23.11019444,0.16
23.127,0.146
23.14383333,0.178
23.16063889,0.178
23.17747222,0.204
23.19427777,0.198
23.21111111,0.172
23.22791666,0.188
23.24472222,0.178
23.26155555,0.22
23.27836111,0.237
23.29519444,0.213
23.312,0.184
23.32883333,0.187
23.34563889,0.156
23.36244444,0.156
23.37927777,0.152
23.39608333,0.192
23.41291666,0.152
23.42972222,0.165
23.44652777,0.194
23.46336111,0.135
23.48016666,0.195
23.497,0.152
23.51380555,0.203
23.53063889,0.184
23.54744444,0.202
23.56427777,0.239
23.58108333,0.249
23.59788889,0.318
23.61472222,0.304
23.63152777,0.366
23.64836111,0.38
23.66516666,0.355
23.682,0.496
23.69880555,0.445
23.71561111,0.429
23.73244444,0.403
23.74925,0.382
23.76605555,0.303
23.78288889,0.265
23.79969444,0.254
23.81652777,0.229
23.83333333,0.227
23.85016666,0.204
23.86697222,0.189
23.88380555,0.261
23.90061111,0.235
23.91744444,0.33
23.93425,0.371
23.95105555,0.388
23.96788889,0.354
23.98469444,0.33
0.001527777,0.267
0.018333333,0.236
0.035138889,0.177
0.051972222,0.202
0.068805555,0.177
0.085611111,0.203
0.102416666,0.145
0.11925,0.162
0.136055555,0.161
0.152888889,0.172
0.169694444,0.176
0.186527777,0.159
0.203333333,0.196
0.220166666,0.17
0.236972222,0.158
0.253805555,0.181
0.270611111,0.174
0.287416666,0.201
0.30425,0.202
0.321055555,0.196
0.337888889,0.2
0.354694444,0.176
0.371527777,0.176
0.388333333,0.212
0.405166666,0.407
0.421972222,0.555
0.438805555,1.404
0.455611111,1.525
0.472444444,2.335
0.48925,2.233
0.506083333,1.424
0.522888889,0.994
0.539694444,0.665
0.556527777,0.494
0.573333333,0.36
0.590166666,0.377
0.606972222,0.347
0.623805555,0.411
0.640611111,0.383
0.657416666,0.457
0.67425,0.613
0.691055555,0.549
0.707888889,0.513
0.724694444,0.477
0.741527777,0.426
0.758333333,0.399
0.775138889,0.253
0.791972222,0.286
0.808805555,0.272
0.825611111,0.362
0.842416666,0.36
0.85925,0.33
0.876055555,0.207
0.892888889,0.298
0.909694444,0.314
0.926527777,0.439
0.943333333,0.31
0.960166666,0.394
0.976972222,0.404
0.993805555,0.438
1.010611111,0.325
1.027416666,0.315
1.04425,0.271
1.061055555,0.347
1.077888889,0.466
1.094694444,0.543
1.111527777,0.552
1.128333333,0.559
1.145138889,0.515
1.161972222,0.413
1.178777777,0.462
1.195583333,0.422
1.212416666,0.433
1.229222222,0.439
1.246055555,0.422
1.262861111,0.344
1.279694444,0.234
1.2965,0.175
1.313305555,0.469
1.330138889,0.251
1.346944444,0.182
1.363777777,0.205
1.380583333,0.189
1.397416666,0.196
1.414222222,0.232
1.431055555,0.228
1.447861111,0.2
1.464666666,0.216
1.4815,0.199
1.498305555,0.256
1.515138889,0.214
1.531944444,0.242
1.54875,0.268
1.565583333,0.254
1.582388889,0.285
1.599222222,0.268
1.616027777,0.263
1.632833333,0.303
1.649666666,0.341
1.666472222,0.362
1.683277777,0.329
1.700111111,0.373
1.716916666,0.319
1.73375,0.327
1.750555555,0.37
1.767388889,0.407
1.784194444,0.325
1.801027777,0.424
1.817833333,0.311
1.834638889,0.33
1.851472222,0.316
1.868277777,0.297
1.885111111,0.332
1.901916666,0.337
1.91875,0.326
1.935555555,0.382
1.952388889,0.399
1.969194444,0.422
1.986027777,0.353
2.002833333,0.398
2.019638889,0.347
2.036472222,0.371
2.053277777,0.39
2.070111111,0.433
2.086916666,0.489
2.10375,0.572
2.120555555,0.702
2.137388889,0.742
2.154194444,0.693
2.171,0.654
2.187833333,0.76
2.204638889,0.835
2.221472222,0.716
2.238277777,0.894
2.255111111,0.893
2.271916666,0.926
2.28875,0.842
2.305555555,0.793
2.322361111,0.778
2.339194444,0.821
2.356,0.79
2.372833333,0.871
2.389638889,0.752
2.406444444,0.712
2.423277777,0.764
2.440111111,0.62
2.456916666,0.565
2.473722222,0.511
2.490555555,0.478
2.507361111,0.415
2.524194444,0.364
2.541027777,0.336
2.557833333,0.37
2.574666666,0.302
2.591472222,0.309
2.608277777,0.259
2.625111111,0.231
2.641916666,0.229
2.65875,0.224
2.675555555,0.203
2.692388889,0.268
2.709194444,0.28
2.726,0.307
2.742833333,0.315
2.759638889,0.309
2.776472222,0.331
2.793277777,0.381
2.810111111,0.353
2.826944444,0.4
2.84375,0.403
2.860583333,0.475
2.877388889,0.437
2.894222222,0.543
2.911027777,0.495
2.927861111,0.442
2.944666666,0.512
2.9615,0.496
2.978305555,0.593
2.995111111,0.787
3.011944444,0.772
3.02875,0.701
3.045583333,0.751
3.062388889,0.467
3.079222222,0.663
3.096027777,0.736
3.112861111,0.743
3.129666666,0.489
3.1465,0.738
3.163305555,0.749
3.180138889,0.611
3.196944444,0.527
3.213777777,0.555
3.230583333,0.47
3.247416666,0.47
3.264222222,0.55
3.281055555,0.495
3.297861111,0.521
3.314694444,0.448
3.3315,0.547
3.348333333,0.571
3.365138889,0.556
3.381972222,0.477
3.398777777,0.489
3.415611111,0.438
3.432416666,0.443
3.44925,0.381
3.466083333,0.482
3.482888889,0.47
3.499694444,0.468
3.516527777,0.526
3.533333333,0.509
3.550166666,0.533
3.566972222,0.489
3.583805555,0.535
3.600611111,0.515
